-5.05050505050505 7.80367239097e-12
-4.94949494949495 2.58619258934e-11
-4.848484848484849 7.42633762459e-11
-4.747474747474747 1.96973088645e-10
-4.646464646464646 4.99682103432e-10
-4.545454545454545 1.23096613527e-09
-4.444444444444445 2.96222109572e-09
-4.343434343434343 6.97883189669e-09
-4.242424242424242 1.6111233199e-08
-4.141414141414141 3.64597799084e-08
-4.040404040404041 8.08918294996e-08
-3.9393939393939394 1.75965991567e-07
-3.8383838383838382 3.75317201589e-07
-3.7373737373737375 7.84908838369e-07
-3.6363636363636362 1.60950900169e-06
-3.5353535353535355 3.23610161551e-06
-3.4343434343434343 6.37978375698e-06
-3.3333333333333335 1.23323284113e-05
-3.2323232323232323 2.33743551741e-05
-3.131313131313131 4.34399873155e-05
-3.0303030303030303 7.9158082235e-05
-2.929292929292929 0.000141434831328
-2.8282828282828283 0.00024778387268
-2.727272727272727 0.000425642756214
-2.6262626262626263 0.000716923820325
-2.525252525252525 0.00118401261204
-2.4242424242424243 0.00191732264581
-2.323232323232323 0.00304431530307
-2.2222222222222223 0.00473957735289
-2.121212121212121 0.00723511030182
-2.0202020202020203 0.0108294463335
-1.9191919191919191 0.0158936229753
-1.8181818181818181 0.0228715246294
-1.7171717171717171 0.0322717771162
-1.6161616161616161 0.0446484311395
-1.5151515151515151 0.0605682577355
-1.4141414141414141 0.0805637207595
-1.3131313131313131 0.105072606553
-1.2121212121212122 0.134367752426
-1.1111111111111112 0.168483026711
-1.0101010101010102 0.207144217852
-0.9090909090909091 0.24971523003
-0.8080808080808081 0.29517039903
-0.7070707070707071 0.342102407472
-0.6060606060606061 0.388772032214
-0.5050505050505051 0.433201004843
-0.40404040404040403 0.473303212451
-0.30303030303030304 0.507043249648
-0.20202020202020202 0.53260607357
-0.10101010101010101 0.548558286926
0.0 0.553981168619
0.10101010101010101 0.548558286926
0.20202020202020202 0.53260607357
0.30303030303030304 0.507043249648
0.40404040404040403 0.473303212451
0.5050505050505051 0.433201004843
0.6060606060606061 0.388772032214
0.7070707070707071 0.342102407472
0.8080808080808081 0.29517039903
0.9090909090909091 0.24971523003
1.0101010101010102 0.207144217852
1.1111111111111112 0.168483026711
1.2121212121212122 0.134367752426
1.3131313131313131 0.105072606553
1.4141414141414141 0.0805637207595
1.5151515151515151 0.0605682577355
1.6161616161616161 0.0446484311395
1.7171717171717171 0.0322717771162
1.8181818181818181 0.0228715246294
1.9191919191919191 0.0158936229753
2.0202020202020203 0.0108294463335
2.121212121212121 0.00723511030182
2.2222222222222223 0.00473957735289
2.323232323232323 0.00304431530307
2.4242424242424243 0.00191732264581
2.525252525252525 0.00118401261204
2.6262626262626263 0.000716923820325
2.727272727272727 0.000425642756214
2.8282828282828283 0.00024778387268
2.929292929292929 0.000141434831328
3.0303030303030303 7.9158082235e-05
3.131313131313131 4.34399873155e-05
3.2323232323232323 2.33743551741e-05
3.3333333333333335 1.23323284113e-05
3.4343434343434343 6.37978375698e-06
3.5353535353535355 3.23610161551e-06
3.6363636363636362 1.60950900169e-06
3.7373737373737375 7.84908838369e-07
3.8383838383838382 3.75317201589e-07
3.9393939393939394 1.75965991567e-07
4.040404040404041 8.08918294996e-08
4.141414141414141 3.64597799084e-08
4.242424242424242 1.6111233199e-08
4.343434343434343 6.97883189669e-09
4.444444444444445 2.96222109572e-09
4.545454545454545 1.23096613527e-09
4.646464646464646 4.99682103432e-10
4.747474747474747 1.96973088645e-10
4.848484848484849 7.42633762459e-11
4.94949494949495 2.58619258934e-11
5.05050505050505 7.80367239097e-12
